Id,SalePrice
1461,102025.50581510179
1462,174320.27863778267
1463,196803.83726742677
1464,207462.93221584102
1465,186180.57742550876
1466,189230.86409214046
1467,177716.74017634802
1468,180994.8422998055
1469,195114.3095907271
1470,125248.90908548096
1471,218046.2578657833
1472,111645.89964484284
1473,104190.38981261477
1474,163572.02578675933
1475,80410.85491102468
1476,332209.5531132198
1477,240698.80985674635
1478,290770.82406626455
1479,287441.3370434898
1480,432575.9821358258
1481,309119.0005578436
1482,220673.35104391258
1483,176000.69294975884
1484,182079.24885301478
1485,188959.2986371303
1486,211384.70358231897
1487,313042.013459133
1488,253284.38122527674
1489,186388.81910841353
1490,243014.31354723917
1491,215544.8429192314
1492,57551.97631004872
1493,227156.49132146826
1494,293538.2274682587
1495,269213.59428470256
1496,244485.8877811483
1497,183591.0018242509
1498,179067.06757406704
1499,156650.2173325983
1500,170002.0333018303
1501,218937.5249276883
1502,151643.880441756
1503,265656.1341358572
1504,230978.77523130598
1505,220723.87195901386
1506,199855.1738359509
1507,264778.89024619525
1508,223766.79603449767
1509,137381.85428300733
1510,155086.99875030247
1511,145449.3094968386
1512,188493.21732620522
1513,160592.98820855003
1514,128063.08611826785
1515,221659.51840412896
1516,157373.99686390907
1517,168986.85339528695
1518,101306.78318559052
1519,240892.5578375114
1520,118513.59917010041
1521,113894.8960786555
1522,186816.1342677814
1523,101405.93175404193
1524,93413.05216317577
1525,74507.81805197988
1526,85639.81585929915
1527,80883.77681701025
1528,117632.43457768485
1529,115623.19524359796
1530,209883.3788127848
1531,162763.02529782197
1532,41266.65280451486
1533,148036.92833676375
1534,138148.54273448465
1535,143917.18351858808
1536,75617.66531696217
1537,113275.89751558192
1538,126330.09580956819
1539,170739.52176234452
1540,90422.40993076889
1541,123315.64015057497
1542,125665.11486885138
1543,199540.59233283158
1544,86414.60543700447
1545,66246.63674595905
1546,88619.72716405988
1547,153204.2736853049
1548,101048.9769966295
1549,89858.67265526485
1550,119554.04325949214
1551,94624.85749848699
1552,144101.38235223992
1553,109071.76912989048
1554,67819.8374969433
1555,175343.35235358123
1556,72848.83648739662
1557,79913.10427854117
1558,67714.77539631724
1559,110681.95466168923
1560,76822.36387525685
1561,117114.91386867873
1562,106012.94081604062
1563,84245.27239936963
1564,164388.05571349105
1565,118247.80988428369
1566,239654.36919453228
1567,77292.45999488654
1568,262302.73457927024
1569,190374.12353428872
1570,100432.84840895189
1571,121592.78311074292
1572,117869.5188492313
1573,254059.87626002124
1574,116682.22877289401
1575,268633.9802889754
1576,257072.13467171695
1577,189715.51542388508
1578,120166.38807478873
1579,159399.73543934198
1580,199600.90255973255
1581,128986.13264258299
1582,95938.0942524313
1583,301846.8442255142
1584,226699.86174427858
1585,151183.56639487576
1586,61590.581488684285
1587,74552.52741942974
1588,148913.03900323994
1589,112346.83999779867
1590,121232.15659764502
1591,59050.81603021035
1592,142430.5915562925
1593,94336.6979881213
1594,115545.0658955751
1595,88659.97248052945
1596,202040.2902593105
1597,145669.49457991635
1598,187861.4048362514
1599,162451.99594738893
1600,172508.34362896346
1601,64815.305545246694
1602,85130.17251461744
1603,10953.023081527557
1604,264036.66748209996
1605,233593.5881537362
1606,169210.76546994224
1607,145446.80258568004
1608,214670.48877092404
1609,178179.06543660443
1610,149598.02766055102
1611,154412.66898257704
1612,186045.03645534394
1613,174376.9799224711
1614,129210.95429384382
1615,58043.6739043328
1616,56405.24506097054
1617,87438.13786305534
1618,83214.79319981206
1619,137508.85425989795
1620,175848.0681993873
1621,126367.32746215258
1622,124011.68624937674
1623,222124.2400606703
1624,231309.5682588662
1625,96850.33881636709
1626,193368.30166237103
1627,200479.46181150805
1628,280456.605788345
1629,185639.79321696656
1630,345190.50882929424
1631,200554.94814284518
1632,222839.36878579948
1633,172783.77019556845
1634,201594.98666852014
1635,194513.4859074168
1636,164038.2758940314
1637,215525.13822751585
1638,218507.494058487
1639,190734.77403829433
1640,279779.78739058785
1641,190341.9509197469
1642,252865.0968143246
1643,205935.69616517378
1644,224194.3892010064
1645,267610.85899341665
1646,151163.1749655339
1647,134609.39294806216
1648,132902.3947704807
1649,116120.13448252762
1650,113185.0826158463
1651,117855.69897126174
1652,103663.58343201783
1653,111018.77306404803
1654,175982.96127785463
1655,164169.756767435
1656,157423.09443230135
1657,169531.770849491
1658,165231.62846527947
1659,96941.8401128985
1660,137489.9066479411
1661,396054.66756989155
1662,341663.7618965544
1663,340486.3418372986
1664,395113.97630321514
1665,287408.45591851557
1666,295018.87607131805
1667,340789.9060667497
1668,330637.7048489009
1669,270409.07415303076
1670,292519.30596599216
1671,280353.414627166
1672,392565.39772972604
1673,291173.129784422
1674,255883.15881292336
1675,229538.32452762593
1676,226457.42218170222
1677,229642.437590261
1678,429397.08688823367
1679,343815.1297037839
1680,305997.99781005876
1681,256885.7350699855
1682,289455.17888035905
1683,212549.61594370147
1684,174820.46770058852
1685,197495.98248553555
1686,193072.48941458762
1687,180148.1763371569
1688,216420.26789017767
1689,216040.89070639526
1690,211451.5988188861
1691,193335.77782801213
1692,252251.7927762852
1693,161348.57054632623
1694,192085.43453365657
1695,164674.96316869743
1696,283982.8428611364
1697,157302.39216549834
1698,321777.09223573375
1699,324874.8325367556
1700,257664.964189942
