Id,SalePrice
1461,102763.87219857867
1462,142650.86234068777
1463,201812.83135966025
1464,199224.711961851
1465,186738.5992375468
1466,191362.8075477886
1467,181576.69783959538
1468,182573.1292065899
1469,195290.7622948652
1470,126009.51370241446
1471,202654.39184854692
1472,96843.66920928587
1473,105865.24810472061
1474,163084.04489437165
1475,105952.21826544893
1476,308479.1802644981
1477,253933.6889522234
1478,264945.4858574015
1479,277807.70672638156
1480,381495.81608853536
1481,301077.2110454887
1482,209629.5995881646
1483,202712.08458069572
1484,183582.66653810767
1485,167562.64978480013
1486,210770.61075325403
1487,314263.34813712165
1488,256791.01697234903
1489,200523.51872227807
1490,220244.29371079197
1491,204427.17955829296
1492,80460.27291354095
1493,195268.01835272228
1494,279252.43375764275
1495,277645.5754218567
1496,221729.20793596376
1497,212669.4960584985
1498,165808.43812479125
1499,166348.34548020596
1500,169404.127244215
1501,189125.925293528
1502,153481.4517290485
1503,253864.8235202646
1504,222294.69088342413
1505,220775.90707205003
1506,220836.52567718364
1507,273268.9723848449
1508,209777.42864102358
1509,172200.2716111252
1510,158909.3686836958
1511,156491.25880997628
1512,186541.27712276252
1513,163633.30312700244
1514,182484.8814322711
1515,254049.5331266974
1516,143282.0893802708
1517,149967.04548583087
1518,186857.6669085552
1519,222947.7142405659
1520,122366.3276127209
1521,129532.88681769697
1522,178658.01743882895
1523,121050.09014217975
1524,101484.33512659627
1525,99967.69010969857
1526,104249.09365143068
1527,114972.29114766442
1528,134852.13039222965
1529,146282.831755104
1530,183988.87859101966
1531,123832.13780123182
1532,55943.490929340944
1533,163564.71144756302
1534,128902.03343313886
1535,173137.765143116
1536,108151.95620231237
1537,95323.30059645092
1538,134395.17505396344
1539,176915.48470736574
1540,132093.46690049674
1541,153189.93087666342
1542,166258.0103823878
1543,193892.264032342
1544,59549.514012886444
1545,85609.52581758681
1546,111204.37050941796
1547,118087.60778881703
1548,117215.09660171671
1549,112797.23334647715
1550,136684.05067863222
1551,94957.84750028583
1552,163187.71028457396
1553,120900.01798728108
1554,114444.48398684827
1555,167048.75481194677
1556,83758.62424919056
1557,96705.22640938009
1558,70207.07431539171
1559,108207.75130368304
1560,134912.6319623678
1561,179881.59653158858
1562,125163.74064348219
1563,101367.99521801807
1564,187132.71765020723
1565,153681.53875357425
1566,213586.47439376637
1567,76162.37963463599
1568,221003.8877468314
1569,151627.6676477613
1570,113075.30328488979
1571,138717.17849379638
1572,146105.32086619362
1573,235722.71719725896
1574,158475.9939937503
1575,204994.69309594063
1576,249193.75391949993
1577,198290.16913093394
1578,131172.70533888228
1579,158497.77146850806
1580,202348.47841813555
1581,142700.56677775737
1582,125369.48311774759
1583,294741.03098228155
1584,238060.86281916592
1585,153533.1843346255
1586,62466.41791510559
1587,78663.29996951856
1588,137512.83776628645
1589,114727.15166554484
1590,131364.03877980774
1591,80333.82074330817
1592,133545.42399130715
1593,95742.8122582566
1594,161675.03615603503
1595,109737.0671634255
1596,211387.67253053933
1597,214971.12472885568
1598,188390.8017673022
1599,160926.229552689
1600,173475.40365740983
1601,39190.05856493744
1602,95341.41669439524
1603,60862.98578652274
1604,238587.24328333372
1605,246264.3105950416
1606,168759.19083570968
1607,248114.5755317239
1608,227422.5969594014
1609,195550.61146256654
1610,174687.60423236992
1611,160255.43163593067
1612,215280.25797292218
1613,200803.6980493418
1614,113993.6571645774
1615,84934.10648820433
1616,84930.25633720425
1617,107729.07454321883
1618,122840.41304000281
1619,132582.73207399668
1620,246330.97833086737
1621,162967.6568065812
1622,137315.97676685825
1623,242091.9949832433
1624,219197.88521051314
1625,93013.37664941605
1626,183698.19450058555
1627,198655.6595820142
1628,273104.13401876995
1629,178907.69534625672
1630,325743.2008068529
1631,212247.90025898768
1632,235063.60332985967
1633,161522.33313118527
1634,202089.47059604572
1635,178993.93974480452
1636,174597.8880978087
1637,210538.92741633393
1638,208372.0234426083
1639,209632.00586473756
1640,268743.64308956685
1641,208784.50876288023
1642,225740.14942964865
1643,227515.06423972826
1644,220619.50834487658
1645,205099.93962570885
1646,148696.2166797733
1647,158512.52598529542
1648,156354.97139000986
1649,123553.79614773067
1650,122951.42334336136
1651,142984.8408578923
1652,98162.15191129921
1653,97468.46598124737
1654,166950.41419950826
1655,143693.02784858085
1656,164394.82729438506
1657,168950.37362852646
1658,165392.8819333939
1659,105733.84068340133
1660,160520.06508830655
1661,339211.78560858965
1662,327006.1677971836
1663,305815.2228896897
1664,374379.71822386
1665,272905.00522727147
1666,275908.98786436534
1667,313592.52276337286
1668,273764.9966708063
1669,246005.87781004328
1670,280034.4868107205
1671,249788.38676725002
1672,346419.3943275972
1673,280224.67050870927
1674,257379.67971427692
1675,206525.00242561474
1676,203491.78749277815
1677,208791.04976912774
1678,355299.7974917535
1679,317824.8467071601
1680,271666.3331810273
1681,221139.2630575169
1682,261883.78889397485
1683,209713.78360270802
1684,184599.887546706
1685,189316.19336747658
1686,191292.67268616706
1687,168331.42356961267
1688,204001.305385584
1689,199931.6143005276
1690,187417.76742404653
1691,174153.1084660259
1692,247292.4021930257
1693,166761.81837679446
1694,187608.30051428732
1695,166478.8788835234
1696,279415.20167910215
1697,166059.0540592582
1698,318619.0950935255
1699,294559.3208990614
1700,237161.82905608648
1701,250472.82036829134
1702,270059.87455973774
1703,260976.24466391793
1704,268039.3986588898
1705,214526.4517491972
1706,351815.8139836984
1707,219367.6283622128
1708,215239.62184970453
1709,250974.163062701
1710,218171.51118962467
1711,239208.43905157084
1712,262377.0270833075
1713,259918.17445527436
1714,228307.22722237604
1715,205251.409124963
1716,198902.5102311154
1717,187982.4019309939
1718,148479.66964857047
1719,214876.4227664182
1720,244510.19275518786
1721,184659.80547885364
1722,142490.39097620035
1723,178516.28365927283
1724,241306.48550621793
1725,233767.22220480535
1726,198644.54395242175
1727,190610.95938319713
1728,183877.3808901403
1729,162270.37147812126
1730,169621.67335501593
1731,125382.49082245072
1732,115637.39104500203
1733,94776.5659269304
1734,109430.52749676467
1735,116758.05946788285
1736,97716.37584668188
1737,277272.81305929413
1738,213980.17865610495
1739,342294.17732359516
1740,251882.31582003646
1741,202057.53589018667
1742,189200.78568292502
1743,180195.47367417952
1744,235998.60048619844
1745,230140.29577887477
1746,227717.34681476932
1747,207438.21296231262
1748,259764.13287029183
1749,166095.1686452562
1750,141157.2201565886
1751,240859.52026372543
1752,99053.04050687747
1753,195279.99142957013
1754,216068.2763862051
1755,165778.89849346038
1756,113505.77190892864
1757,90935.09703014581
1758,172931.68925417634
1759,175001.39107932756
1760,182136.80803665938
1761,163105.18524579983
1762,197629.66017792653
1763,176213.13666570839
1764,98020.82340252865
1765,212196.72791249864
1766,173260.05737904692
1767,214987.3029706711
1768,119097.36222972721
1769,163194.4799715439
1770,119823.52998933196
1771,124995.85683116503
1772,144928.20964428782
1773,124630.56303192675
1774,214406.6282956535
1775,107059.56733998423
1776,113186.01287041348
1777,71582.35664160992
1778,130474.07267867634
1779,83340.78409311525
1780,166546.5693248771
1781,117933.3938539573
1782,83464.72793138423
1783,149990.17264396837
1784,81787.49836786184
1785,91976.84622936067
1786,204875.31392219337
1787,160144.02253584564
1788,20686.437170773977
1789,82976.39670797205
1790,62250.16556483321
1791,267523.10648531606
1792,152855.57181707816
1793,137001.68865096522
1794,144534.91901273606
1795,116005.52323739952
1796,87631.55975573859
1797,122959.5115615353
1798,108581.9583483364
1799,68927.35472537135
1800,102494.8006746776
1801,142903.4197846013
