Id,SalePrice
1461,181070.71516896226
1462,191303.67143881146
1463,188403.43468729543
1464,195584.85455489444
1465,183487.83931972645
1466,196414.61492123286
1467,181833.93286192563
1468,196015.3862285582
1469,179494.32692545617
1470,169923.50517760374
1471,190368.4175723972
1472,196732.21760658364
1473,197844.5958063709
1474,181469.59801267702
1475,167538.8149733652
1476,214254.75283362888
1477,205628.2163875861
1478,196786.9861301682
1479,200175.0777598799
1480,204470.11017874978
1481,197580.6878148252
1482,186975.86172626948
1483,185903.3118953966
1484,173593.01015285216
1485,190729.4180711641
1486,202220.01676902713
1487,212495.12276309865
1488,187095.16615383624
1489,187778.33154700976
1490,189405.6662413106
1491,188173.92219924848
1492,184221.0408702357
1493,194008.03071288444
1494,217567.29679322816
1495,200030.01748888477
1496,183691.83447160016
1497,193796.68205858054
1498,191310.3730609066
1499,193659.1391770942
1500,199815.64463940522
1501,212617.57972912502
1502,186614.5169678761
1503,184423.43293684567
1504,191474.41089312203
1505,186847.74272903742
1506,188446.3755321299
1507,184005.51144446983
1508,183088.74519967407
1509,187459.85080462886
1510,186712.54270657102
1511,177798.33364355384
1512,183973.9514844388
1513,183558.33134800981
1514,181715.57259860222
1515,203159.3517431337
1516,192055.67791748705
1517,170940.0861212535
1518,177435.0879486713
1519,186902.6598496409
1520,176559.30554827774
1521,183066.41259057808
1522,193682.53741184087
1523,171697.1914295317
1524,174496.1386091463
1525,174051.19999603002
1526,161127.0529605301
1527,172299.44278495148
1528,175603.31366794568
1529,186615.3353132096
1530,181582.6690816306
1531,210659.53273710303
1532,155497.50602252313
1533,176541.7049137666
1534,188392.61365779917
1535,184561.7498797858
1536,182367.97946945395
1537,185632.8229070729
1538,201180.37817829524
1539,182921.22132724858
1540,162743.58455293014
1541,190862.98338304908
1542,189965.66087864342
1543,198765.12683286198
1544,166750.94615314432
1545,175390.56026187044
1546,190124.43871941057
1547,203223.4618359732
1548,179456.31454162777
1549,172762.87896942557
1550,190970.28445437187
1551,174078.8220743789
1552,189766.47873863348
1553,169952.57178770227
1554,180478.7447630923
1555,193000.3019681715
1556,177334.673890914
1557,160143.44019153013
1558,179505.58684286487
1559,176255.20331025726
1560,174238.69098436777
1561,185745.69488470122
1562,173006.07137329056
1563,172310.61852290478
1564,163372.29162773665
1565,181279.7295157447
1566,181349.39501104463
1567,170613.35406302745
1568,199051.96426708705
1569,176942.80694960797
1570,162987.46922489765
1571,176146.5420406159
1572,162603.92132926203
1573,177804.69600216334
1574,177037.9489683895
1575,176265.46558948886
1576,215872.36546018475
1577,183522.4546112672
1578,180503.6063451334
1579,160321.98600251265
1580,188844.67943728543
1581,168730.45413234198
1582,175321.09606079178
1583,193886.99298214496
1584,191656.66207461804
1585,173458.85211481564
1586,135159.4303090187
1587,175706.6620678249
1588,169751.92468869474
1589,164140.3061834563
1590,171564.53164706795
1591,157126.66916500733
1592,184291.09496537887
1593,186543.6040682177
1594,153297.92301317648
1595,161641.47355554462
1596,196386.5648515357
1597,203128.04220166907
1598,199687.00996872957
1599,171483.85133057088
1600,173317.67712775056
1601,172992.88505426046
1602,176602.07589278958
1603,173151.51005192762
1604,193627.38774053226
1605,186935.2770464152
1606,179452.3324794735
1607,194385.14191177237
1608,194910.7152201833
1609,182849.74741585873
1610,200561.26566078534
1611,181524.77860653927
1612,173225.92512871727
1613,187804.12083710564
1614,168402.9790233065
1615,156938.1686729488
1616,171553.90296778295
1617,182541.65195603165
1618,177074.99794292715
1619,176721.9157655507
1620,199830.43820539955
1621,197356.54730674438
1622,171496.21766022086
1623,167936.8796129875
1624,178678.8807883873
1625,168957.77118923093
1626,191485.10761167077
1627,192033.71813105876
1628,197856.4551230789
1629,192870.2630300163
1630,182967.09958586615
1631,168833.27477172783
1632,183836.9588350967
1633,187994.01996836712
1634,186708.44724683376
1635,188030.08814855127
1636,187175.31768493648
1637,188357.8412008475
1638,201024.2192531061
1639,192287.53045828766
1640,209808.49726993145
1641,192190.08365192564
1642,183412.5136815226
1643,191695.50064553172
1644,195385.61590695428
1645,189222.61054185044
1646,182917.04498468008
1647,182804.43093913235
1648,178444.8230939077
1649,180419.90640760097
1650,182736.29921994676
1651,183145.59290457398
1652,194648.7815434456
1653,197820.68881305718
1654,193979.24763974058
1655,175704.69758299788
1656,180411.1829533715
1657,194619.95757575176
1658,184680.14571684276
1659,174262.0484242022
1660,181995.437161612
1661,222894.69424164764
1662,199349.0359595887
1663,189484.72269371478
1664,196775.3270370136
1665,201986.3445585934
1666,194720.64509739768
1667,207309.47191201785
1668,190501.3925928719
1669,180650.6472508994
1670,192033.528009677
1671,208904.42400294484
1672,209496.27860550134
1673,224820.3109598648
1674,208984.6767668845
1675,193676.467544968
1676,184219.20383084915
1677,199501.98677551438
1678,200916.3848035438
1679,198312.80884721922
1680,198896.81614756235
1681,197941.8217688175
1682,191064.80367846863
1683,198001.63204160015
1684,183565.50378528368
1685,183523.38540960258
1686,176330.82821659895
1687,185006.23891804146
1688,209591.7735364613
1689,184999.4298422982
1690,188204.8176085473
1691,183970.78032604128
1692,200494.5234208173
1693,169278.0607498294
1694,184640.9253868242
1695,187822.21537924706
1696,212136.81537367118
1697,189900.73629183217
1698,203922.56177896447
1699,210042.64225344628
1700,200752.13395866306
1701,201922.88144440943
1702,188110.80474964355
1703,198116.62398585182
1704,183675.9055510169
1705,181870.9752573731
1706,188596.3362123871
1707,190404.9539219857
1708,188768.96241684604
1709,192922.96510614658
1710,193002.69948923262
1711,198703.51092311763
1712,203607.0220828136
1713,190190.88934733928
1714,187163.6478382323
1715,191388.82682312647
1716,192698.99378918918
1717,179146.69210954488
1718,169254.70720790743
1719,193879.7982151382
1720,182410.94438637522
1721,189071.01080091356
1722,167914.83747166544
1723,183971.89789724708
1724,192863.79344402943
1725,200364.82034943515
1726,173850.71465411258
1727,184156.288250936
1728,192839.11193894368
1729,200544.58441210375
1730,150357.1507032772
1731,185111.577183954
1732,178183.99456872093
1733,173455.4189872513
1734,176510.9734123306
1735,168651.9271993974
1736,175832.49192798953
1737,182376.82708336003
1738,200618.12072807926
1739,206278.59243635784
1740,211597.25039752226
1741,201801.1662247073
1742,205137.58322043094
1743,205253.01470852384
1744,179139.75684784597
1745,172382.47524592603
1746,189160.18053093198
1747,182267.4523335459
1748,204060.06716812024
1749,171539.61363989828
1750,171235.96520816337
1751,199390.687197244
1752,171383.66493228657
1753,179757.43342254896
1754,197195.7775424175
1755,175024.88682173094
1756,187476.70870838064
1757,172785.8248887513
1758,192965.46160701406
1759,202451.92474626037
1760,192099.467035947
1761,202745.43885080324
1762,191358.8476467364
1763,191264.85688884693
1764,175204.9528582551
1765,176349.52215299904
1766,187765.08194041578
1767,195975.53259178717
1768,179810.44826301327
1769,186615.88490865982
1770,178244.50863779036
1771,171163.38809889718
1772,175688.82957230136
1773,180911.59033235133
1774,199769.7547970584
1775,183329.2042073037
1776,183745.11615269398
1777,173415.25337184354
1778,170683.0841393186
1779,147416.7254480743
1780,173507.65928568604
1781,169910.09891983113
1782,173104.23303617077
1783,189502.7956276951
1784,174291.87796413153
1785,163548.00324714588
1786,184795.3963814825
1787,191444.79318748353
1788,152601.10076852437
1789,167774.96456240886
1790,176907.3850353082
1791,203549.39876878524
1792,183924.4525483225
1793,178777.16709876826
1794,174286.82711861652
1795,192163.76043857794
1796,190263.34856061445
1797,174574.7396554527
1798,167782.29846071624
1799,172521.73352144696
1800,149447.23321421517
1801,184023.6724935236
1802,185933.46258813777
1803,195890.12669383822
1804,165064.37642211546
1805,171523.04662665114
1806,181067.3553603364
1807,179378.77180814568
1808,186839.59605497008
1809,163472.6758802159
1810,192474.7925368503
1811,149997.69409914495
1812,156214.769980861
1813,187715.2907645984
1814,170763.19657981646
1815,144821.1110700599
1816,175753.51042896076
1817,183130.17963040562
1818,169436.94288983522
1819,171966.03409646513
1820,154187.98205915
1821,179420.4885983432
1822,193808.69697383494
1823,158759.151106505
1824,180491.682983556
1825,177063.07395234902
1826,182942.2744326318
1827,180177.9819901812
1828,187132.18337953798
1829,182998.52114954632
1830,193230.69880288426
1831,182312.5877618562
1832,166321.35815030255
