Id,SalePrice
1461,156906.4165489346
1462,157933.87005087174
1463,180189.11584102924
1464,181007.68911243384
1465,176888.07070042437
1466,179124.39359532035
1467,181995.39692032835
1468,180521.0463715607
1469,173186.14961977824
1470,162649.2081703498
1471,179928.53706423377
1472,160531.70107445793
1473,161570.1958064168
1474,170392.22043582334
1475,161609.5813265525
1476,226112.31665649457
1477,189483.04171537684
1478,220696.18035159924
1479,222203.17320798014
1480,225925.98774724442
1481,187883.51120792332
1482,183645.0465846972
1483,183074.80439258023
1484,182867.39441299226
1485,182676.3667284622
1486,183525.85884623157
1487,204241.71790038008
1488,187209.2435415273
1489,183089.59248203997
1490,201182.9029847429
1491,184116.0668355524
1492,149735.53219697415
1493,180405.4397658266
1494,185257.05054032605
1495,183585.67774552436
1496,201132.74873069118
1497,180276.0297733307
1498,179756.55795083352
1499,180063.75713861553
1500,180229.50640538888
1501,179723.47637039155
1502,178996.4891473751
1503,202847.67227776913
1504,182242.1824990624
1505,182349.5988990619
1506,170725.56674666994
1507,182629.85961519516
1508,176847.43317810004
1509,166814.27312512544
1510,163628.39240469603
1511,163546.25872559848
1512,168062.76829860287
1513,168340.05000515102
1514,176142.66703199985
1515,180688.7551107807
1516,160358.72903008998
1517,172603.78831546992
1518,166231.0825271712
1519,185309.29504463507
1520,157513.2973281804
1521,157725.8624980317
1522,161916.01234374827
1523,155420.9147212257
1524,152814.496081787
1525,154498.67814029305
1526,155778.06807620183
1527,165326.636910998
1528,169274.75509845244
1529,160914.24797902268
1530,170188.44927490345
1531,153810.46275741325
1532,146430.47443320596
1533,160262.48908055061
1534,167868.8273745923
1535,173463.52029568248
1536,154616.30601944667
1537,158387.93097680568
1538,169654.49727442747
1539,176049.20231141674
1540,156779.83949298796
1541,167802.00126856106
1542,169875.04132362542
1543,171447.04044200524
1544,148435.54759625907
1545,151075.11634699986
1546,155336.08678096253
1547,154052.87243140716
1548,153537.10504805113
1549,162724.84101308373
1550,158970.82911067625
1551,150027.94269148388
1552,156726.05402418174
1553,166429.3304994949
1554,163750.1628097595
1555,163849.00450781028
1556,149992.5368776113
1557,147925.7436429813
1558,150703.05614165566
1559,148466.42019759514
1560,157255.09073926028
1561,164729.5662598454
1562,171645.7306666631
1563,158548.4132390625
1564,168068.987837993
1565,164690.6846322023
1566,174707.55113365795
1567,151437.79568272215
1568,178616.46779457942
1569,170308.99188683298
1570,164916.4341910281
1571,164714.77149028322
1572,168281.5382464946
1573,181500.34956071433
1574,165127.7712249329
1575,171146.84840089382
1576,185630.75576097827
