Id,SalePrice
1461,168504.6653337411
1462,169453.0180844536
1463,177187.77626157575
1464,177128.53212147354
1465,176411.490011167
1466,177232.2431556191
1467,176198.40202287302
1468,176805.7558258207
1469,172883.1584294093
1470,171869.11723556567
1471,176511.42376531067
1472,168658.1773079841
1473,168884.93228536204
1474,176760.4900280129
1475,168313.24540361218
1476,182117.04604311642
1477,180374.80709630414
1478,180709.36174104
1479,180977.91658943426
1480,182896.46634636784
1481,181911.02506427225
1482,176537.33613329325
1483,176431.89213575196
1484,176033.84904109634
1485,176533.40317668612
1486,177318.95642975604
1487,182380.5576779287
1488,180440.31934209168
1489,176173.2269964397
1490,176718.9809894686
1491,177134.93538302573
1492,168628.29094191757
1493,176763.44788351195
1494,182073.64836457119
1495,181796.6048965418
1496,176737.51499479098
1497,177155.66938155948
1498,176095.42833027677
1499,176091.18402045922
1500,176166.13946625154
1501,176769.09328277645
1502,175814.45190564025
1503,176341.70196803103
1504,177495.55807234938
1505,176708.1161792785
1506,177445.26958169794
1507,178906.22075066328
1508,181218.73446955075
1509,173382.18397296825
1510,172469.3424668484
1511,172414.49831316897
1512,176718.00588836052
1513,177296.7597795602
1514,170322.21459852354
1515,178797.4665029357
1516,176802.22833681406
1517,168777.3824089994
1518,176899.33939132545
1519,176622.29592329607
1520,168797.6493777175
1521,168932.00464021726
1522,173184.00838659995
1523,169211.71513127367
1524,168606.8726747478
1525,168400.22898948277
1526,168431.18457104737
1527,171853.79087673765
1528,168941.89434929928
1529,172263.30096726582
1530,172743.05516395313
1531,170293.15721090577
1532,164857.868470008
1533,172624.72256035393
1534,168975.82830710136
1535,169811.98140403317
1536,168954.13972819794
1537,171474.74881722004
1538,173297.40285779967
1539,181916.5583058989
1540,171373.45895887873
1541,172861.36724681393
1542,169736.07137787115
1543,170735.0239724455
1544,167864.1885081923
1545,168667.34170695333
1546,172237.34755780644
1547,169365.05090817303
1548,169279.4068495342
1549,171881.4156873776
1550,176613.9219387894
1551,168501.0762825193
1552,173897.07649882257
1553,166141.53372774398
1554,169051.54161518137
1555,173465.04885094223
1556,168823.05367440768
1557,165754.95762896095
1558,168143.56712529992
1559,166828.8656693276
1560,176888.27786305337
1561,170351.53133108246
1562,168067.19006932227
1563,168001.34594958593
1564,172550.34877950567
1565,172693.50401485097
1566,172783.859413123
1567,171180.220038628
